Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
NPHP4	gene	NPHP4	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000131697	ENSG00000131697	HGNC:19104													
NPPC	gene	NPPC	Expert list;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Overgrowth syndrome with 2q37 translocations			Skeletal dysplasia;HP:0002652	11259675		False	1	0;0;100	0.298	False		ENSG00000163273	ENSG00000163273	HGNC:7941													
OAT	gene	OAT	Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Gyrate atrophy of choroid and retina with or without ornithinemia 258870			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000065154	ENSG00000065154	HGNC:8091													
PCDH15	gene	PCDH15	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000150275	ENSG00000150275	HGNC:14674													
PIK3CA	gene	PIK3CA	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		CLOVES 612918			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000121879	ENSG00000121879	HGNC:8975													
PIN1	gene	PIN1	Expert list;Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	No phenotype associated with this gene			Skeletal dysplasia;HP:0002652	24569166		False	1	0;0;0	0.298	False		ENSG00000127445	ENSG00000127445	HGNC:8988													
PIR	gene	PIR	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Unknown	Osteoporosis			Skeletal dysplasia;HP:0002652	16183656;19766747		False	1	0;0;0	0.298	False		ENSG00000087842	ENSG00000087842	HGNC:30048													
PKD2	gene	PKD2	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000118762	ENSG00000118762	HGNC:9009													
PKHD1	gene	PKHD1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000170927	ENSG00000170927	HGNC:9016													
PLCB3	gene	PLCB3	Expert list	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Spondylometaphyseal dysplasia with corneal dystrophy, MIM#	618961"			Skeletal dysplasia;HP:0002652	29122926		False	1	0;0;100	0.298	False		ENSG00000149782	ENSG00000149782	HGNC:9056													
PLEKHM1	gene	PLEKHM1	Expert list;Expert Review Green;Expert Review Red;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 6 - 611497;Osteopetrosis, autosomal recessive 6 611497;Osteopetrosis, autosomal dominant 3 - 618107			Skeletal dysplasia;HP:0002652	17997709;17404618;27291868		False	1	100;0;0	0.298	False		ENSG00000225190	ENSG00000225190	HGNC:29017													
PLOD1	gene	PLOD1	Expert;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000083444	ENSG00000083444	HGNC:9081													
PTPRQ	gene	PTPRQ	Expert Review Green;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Short stature, onychodysplasia, facial dysmorphism, and hypotrichosis, 614813			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000139304	ENSG00000139304	HGNC:9679													
RD3	gene	RD3	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000198570	ENSG00000198570	HGNC:19689													
RDH12	gene	RDH12	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000139988	ENSG00000139988	HGNC:19977													
RPE65	gene	RPE65	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000116745	ENSG00000116745	HGNC:10294													
RPGR	gene	RPGR	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000156313	ENSG00000156313	HGNC:10295													
RPGRIP1	gene	RPGRIP1	Emory Genetics Laboratory;Expert Review	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000092200	ENSG00000092200	HGNC:13436													
RSPH4A	gene	RSPH4A	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000111834	ENSG00000111834	HGNC:21558													
RSPH9	gene	RSPH9	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000172426	ENSG00000172426	HGNC:21057													
SCNN1A	gene	SCNN1A	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000111319	ENSG00000111319	HGNC:10599													
SCNN1B	gene	SCNN1B	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000168447	ENSG00000168447	HGNC:10600													
SCNN1G	gene	SCNN1G	Emory Genetics Laboratory;Expert Review;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	50;50;0	0.298	False		ENSG00000166828	ENSG00000166828	HGNC:10602													
SDCCAG8	gene	SDCCAG8	Emory Genetics Laboratory;Expert Review Green;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 16, 615993			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000054282	ENSG00000054282	HGNC:10671													
SEM1	gene	SEM1	Expert Review Red	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	SHFM1			Skeletal dysplasia;HP:0002652			False	1	0;0;0	0.298	False		ENSG00000127922	ENSG00000127922	HGNC:10845													
SHH	gene	SHH	Expert Review Green;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Preaxial polydactyly type 1 (PPD1)			Skeletal dysplasia;HP:0002652	25782671		False	1	100;0;0	0.298	False		ENSG00000164690	ENSG00000164690	HGNC:10848													
SLC13A1	gene	SLC13A1	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	sulfation-related bone disorder MONDO:0019688, SLC13A1-related			Skeletal dysplasia;HP:0002652	36175384		False	1	0;0;100	0.298	True		ENSG00000081800	ENSG00000081800	HGNC:10916													
SLCO5A1	gene	SLCO5A1	Expert list;Expert Review Red;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Mesomelia-synostoses syndrome 600383;Mesomelia-synostoses syndrome	600383"			Skeletal dysplasia;HP:0002652	20602915		False	1	0;0;0	0.298	False		ENSG00000137571	ENSG00000137571	HGNC:19046													
SOX8	gene	SOX8	Expert Review Red;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder (MONDO:0700092), SOX8-related			Skeletal dysplasia;HP:0002652	https://www.neurology.org/doi/full/10.1212/NXG.0000000000200088		False	1	0;0;100	0.298	True		ENSG00000005513	ENSG00000005513	HGNC:11203													
SPECC1L	gene	SPECC1L	Expert list;Expert Review Green;Expert Review Red;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	Other	Facial clefting, oblique, 1 600251;Opitz GBBB syndrome, type II 145410;Teebi hyperterorism like syndrome 145420			Skeletal dysplasia;HP:0002652	26111080		False	1	100;0;0	0.298	False		ENSG00000100014	ENSG00000100014	HGNC:29022													
TCTN1	gene	TCTN1	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000204852	ENSG00000204852	HGNC:26113													
TDP2	gene	TDP2	Expert list;Expert Review Green;Expert Review Red;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Dentinogenesis imperfecta, Shields type II, 125490			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000111802	ENSG00000111802	HGNC:17768													
TGDS	gene	TGDS	Expert Review Green;Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Catel-Manzke syndrome 616145			Skeletal dysplasia;HP:0002652	25480037		False	1	100;0;0	0.298	False		ENSG00000088451	ENSG00000088451	HGNC:20324													
THPO	gene	THPO	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Thrombocythemia 1 187950 (rare presentation with congenital limb defects)			Skeletal dysplasia;HP:0002652	22453305;19553636		False	1	100;0;0	0.298	False	Other - please provide details in the comments	ENSG00000090534	ENSG00000090534	HGNC:11795													
TMEM138	gene	TMEM138	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000149483	ENSG00000149483	HGNC:26944													
TMEM237	gene	TMEM237	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000155755	ENSG00000155755	HGNC:14432													
TMEM67	gene	TMEM67	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	COACH syndrome 216360;Meckel syndrome 3 607361;{Bardet-Biedl syndrome 14, modifier of} 615991;Joubert syndrome 6 610688			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TNXB	gene	TNXB	Expert;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000168477	ENSG00000168477	HGNC:11976													
TOPORS	gene	TOPORS	Emory Genetics Laboratory;Expert Review	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	50;50;0	0.298	False		ENSG00000197579	ENSG00000197579	HGNC:21653													
TRIM32	gene	TRIM32	Emory Genetics Laboratory;Expert list;Expert Review Green;Expert Review Red;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Polydactyly;Bardet-Biedl syndrome 11, 615988			Skeletal dysplasia;HP:0002652			False	1	50;0;50	0.298	False		ENSG00000119401	ENSG00000119401	HGNC:16380													
TRMT10A	gene	TRMT10A	Expert Review Green;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders		Microcephaly, short stature and impaired glucose metabolism, 616033			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000145331	ENSG00000145331	HGNC:28403													
TSC1	gene	TSC1	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;0	0.298	False		ENSG00000165699	ENSG00000165699	HGNC:12362													
TSC2	gene	TSC2	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;0	0.298	False		ENSG00000103197	ENSG00000103197	HGNC:12363													
TULP1	gene	TULP1	Emory Genetics Laboratory;Expert Review;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000112041	ENSG00000112041	HGNC:12423													
UMOD	gene	UMOD	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	67;0;33	0.298	False		ENSG00000169344	ENSG00000169344	HGNC:12559													
USH1C	gene	USH1C	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000006611	ENSG00000006611	HGNC:12597													
USH1G	gene	USH1G	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000182040	ENSG00000182040	HGNC:16356													
USH2A	gene	USH2A	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000042781	ENSG00000042781	HGNC:12601													
VAC14	gene	VAC14	Expert Review Green;Other;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Yunis-Varon syndrome (YVS) (includes multiple skeletal anomalies)			Skeletal dysplasia;HP:0002652	28635952		False	1	100;0;0	0.298	False		ENSG00000103043	ENSG00000103043	HGNC:25507													
VHL	gene	VHL	Emory Genetics Laboratory	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;0;0	0.298	False		ENSG00000134086	ENSG00000134086	HGNC:12687													
WHRN	gene	WHRN	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000095397	ENSG00000095397	HGNC:16361													
WNT3	gene	WNT3	Emory Genetics Laboratory;Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Tetra-amelia syndrome 273395			Skeletal dysplasia;HP:0002652	14872406		False	1	0;0;100	0.298	False		ENSG00000108379	ENSG00000108379	HGNC:12782													
WRN	gene	WRN	Expert Review Green;Expert Review Red;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Werner syndrome -277700			Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000165392	ENSG00000165392	HGNC:12791													
XPNPEP3	gene	XPNPEP3	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000196236	ENSG00000196236	HGNC:28052													
ZBTB16	gene	ZBTB16	Expert list;Expert Review Amber;Expert Review Red;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal defects, genital hypoplasia, and mental retardation 612447			Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000109906	ENSG00000109906	HGNC:12930													
ZIC3	gene	ZIC3	Emory Genetics Laboratory;Expert Review Green;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	100;0;0	0.298	False		ENSG00000156925	ENSG00000156925	HGNC:12874													
ZNF423	gene	ZNF423	Emory Genetics Laboratory;Expert Review Amber;Royal Melbourne Hospital;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders					Skeletal dysplasia;HP:0002652			False	1	0;100;0	0.298	False		ENSG00000102935	ENSG00000102935	HGNC:16762													
ISCA-37394-Loss	region		Expert Review Green;ClinGen;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	2q37 deletion syndrome is a condition that can affect many parts of the body. This condition is characterized by weak muscle tone (hypotonia) in infancy, mild to severe intellectual disability and developmental delay, behavioral problems, characteristic facial features, and other physical abnormalities. PMID 23188045 brachydactyly-mental retardation syndrome, Albright hereditary osteodystrophy-like syndrome, developmental delay and behavioural abnormalities in combination;600430			Skeletal dysplasia;HP:0002652	25402011;23188045		False	3	0;0;0	0.298	False					2			239032997	241988449				3		80	cnv_loss	2q37.3 terminal region (includes HDAC4) Loss
ISCA-37406-Loss	region		Expert Review Green;ClinGen;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PMID: 10573006 death in infancy, accessory spleens, hypoplastic left heart, abnormal pulmonary lobulation, renal agenesis (patient 1), severe neonatal seizures (patient 2). PMID 16783566: failure to thrive, life-threatening malformations, and/or critical infections, and all died in infancy (5 weeks, 7 months, and 9 months, respectivelyFrom Genetics Home Reference: short stature, moderate to severe intellectual disability, distinctive facial features, and broad thumbs and first toes;610543			Skeletal dysplasia;HP:0002652	16783566;10573006		False	3	0;0;0	0.298	False					16			3725055	3880120				3		80	cnv_loss	16p13.3 region (includes CREBBP) Loss
